Global Time,Fuel Rail Pressure,Turbo Inlet Pressure Mean,Engine Speed,Intake Manifold Pressure,Engine Fuel Rate,Intake Manifold Air Temperature,Exhaust Left 1 Temp,Trans Gear,Intake Manifold #2 Air Temperature
2021-06-17 23:52:16,156000.0,97.1625,1074.0,8.1,0.0,28.4,310.0,4097.0,26.2
2021-06-17 23:52:17.000001,135000.0,97.2825,879.5,6.3,0.0,28.3,310.0,4097.0,26.2
2021-06-17 23:52:18,116000.0,97.35000000000001,765.5,4.7,0.35,28.3,307.0,4097.0,26.2
2021-06-17 23:52:19,91000.0,97.4025,621.0,4.7,22.35,28.3,302.0,4097.0,26.2
2021-06-17 23:52:20.000001,70000.0,97.42499999999998,677.0,3.7,31.25,28.3,297.0,4097.0,26.1
2021-06-17 23:52:21,72000.0,97.41749999999999,706.0,3.3,29.35,28.3,294.0,4097.0,26.1
2021-06-17 23:52:22,72000.0,97.41,704.5,3.4,27.35,28.3,292.0,4097.0,26.1
2021-06-17 23:52:22.999999,69000.0,97.4325,700.5,3.3,27.7,28.4,290.0,4097.0,26.1
2021-06-17 23:52:24,70000.0,97.41,699.5,2.8,27.7,28.4,288.0,4097.0,26.1
2021-06-17 23:52:25,71000.0,97.425,698.0,3.1,28.05,28.4,286.0,4097.0,26.1
2021-06-17 23:52:25.999999,70000.0,97.4075,699.5,3.0,28.05,28.4,285.0,4097.0,26.1
2021-06-17 23:52:27,70000.0,97.41,700.0,2.8,28.4,28.5,283.0,4097.0,26.1
2021-06-17 23:52:28,69000.0,97.4325,699.5,3.2,28.5,28.5,282.0,4097.0,26.1
2021-06-17 23:52:29,70000.0,97.41749999999999,698.0,2.9,28.15,28.5,281.0,4097.0,26.2
2021-06-17 23:52:30,71000.0,97.41749999999999,701.0,2.8,28.05,28.5,279.0,4097.0,26.2
2021-06-17 23:52:31,71000.0,97.41749999999999,701.0,3.0,27.7,28.5,278.0,4097.0,26.2
2021-06-17 23:52:32,71000.0,97.41749999999999,698.5,3.1,28.4,28.5,277.0,4097.0,26.1
2021-06-17 23:52:33,70000.0,97.4,699.5,2.6,28.5,28.6,276.0,4097.0,26.2
2021-06-17 23:52:34,70000.0,97.4075,699.5,2.8,28.4,28.6,275.0,4097.0,26.1
2021-06-17 23:52:35,70000.0,97.41499999999999,700.5,2.9,28.65,28.6,274.0,4097.0,26.1
2021-06-17 23:52:36.000001,70000.0,97.425,695.5,2.6,29.45,28.6,274.0,4097.0,26.1
2021-06-17 23:52:37,70000.0,97.41749999999999,697.5,2.6,31.15,28.6,273.0,4097.0,26.1
2021-06-17 23:52:38,70000.0,97.425,701.5,3.2,41.8,28.6,272.0,4097.0,26.1
2021-06-17 23:52:38.999999,103000.0,97.385,973.5,3.5,183.6,28.6,272.0,4097.0,26.1
2021-06-17 23:52:40,148000.0,97.2975,961.0,5.5,1.3,28.6,278.0,4097.0,26.1
2021-06-17 23:52:41,129000.0,97.36749999999999,774.5,5.3,0.0,28.5,285.0,4097.0,26.0
2021-06-17 23:52:41.999999,100000.0,97.41,796.5,4.2,89.95,28.5,286.0,4097.0,26.0
2021-06-17 23:52:43,136000.0,97.32749999999999,940.0,5.5,30.55,28.5,285.0,4097.0,26.0
2021-06-17 23:52:44,101000.0,97.3675,918.0,4.8,105.95,28.5,290.0,4097.0,25.9
2021-06-17 23:52:45,157000.0,97.29750000000001,1041.5,7.0,28.05,28.4,293.0,4097.0,25.9
2021-06-17 23:52:46,142000.0,97.3125,982.0,6.3,6.15,28.4,299.0,4097.0,25.8
2021-06-17 23:52:47,118000.0,97.33500000000001,949.0,5.0,27.6,28.3,301.0,4097.0,25.8
2021-06-17 23:52:48,114000.0,97.35249999999999,897.0,4.3,27.35,28.3,299.0,4097.0,25.8
2021-06-17 23:52:49,141000.0,97.3425,1053.5,4.5,84.4,28.3,297.0,4097.0,25.7
2021-06-17 23:52:50,156000.0,97.3125,994.5,4.8,0.0,28.2,298.0,4097.0,25.7
2021-06-17 23:52:51,134000.0,97.35000000000001,807.0,4.8,0.35,28.2,298.0,4097.0,25.6
2021-06-17 23:52:52.000001,110000.0,97.41,624.0,4.8,24.5,28.1,294.0,4097.0,25.6
2021-06-17 23:52:53,74000.0,97.425,684.0,3.7,29.6,28.1,290.0,4097.0,25.5
2021-06-17 23:52:54,76000.0,97.425,698.5,3.3,28.5,28.1,287.0,8192.0,25.5
2021-06-17 23:52:55.000001,74000.0,97.4075,717.5,3.2,27.0,28.1,285.0,8192.0,25.5
2021-06-17 23:52:56,82000.0,97.4,733.0,2.4,14.9,28.1,283.0,8192.0,25.5
2021-06-17 23:52:57,73000.0,97.41499999999999,697.0,2.5,16.2,28.1,281.0,8192.0,25.5
2021-06-17 23:52:57.999999,71000.0,97.41499999999999,693.0,2.1,18.95,28.1,277.0,8192.0,25.5
2021-06-17 23:52:59,72000.0,97.41749999999999,699.0,1.7,19.55,28.1,274.0,8192.0,25.4
2021-06-17 23:53:00,71000.0,97.425,700.0,1.6,19.3,28.1,270.0,8192.0,25.4
2021-06-17 23:53:00.999999,71000.0,97.41749999999999,701.5,1.6,18.8,28.1,267.0,8192.0,25.5
2021-06-17 23:53:02,71000.0,97.425,701.0,1.8,18.7,28.1,263.0,8192.0,25.4
2021-06-17 23:53:03,70000.0,97.41499999999999,700.0,1.6,18.6,28.1,260.0,8192.0,25.5
2021-06-17 23:53:04,71000.0,97.41749999999999,701.0,1.1,18.45,28.1,257.0,8192.0,25.5
2021-06-17 23:53:05,71000.0,97.41749999999999,699.0,1.5,18.7,28.1,253.0,8192.0,25.5
2021-06-17 23:53:06,70000.0,97.41499999999999,700.0,1.4,18.8,28.1,250.0,8192.0,25.5
2021-06-17 23:53:07,70000.0,97.4325,699.5,1.3,18.95,28.2,246.0,8192.0,25.5
2021-06-17 23:53:08.000001,70000.0,97.41499999999999,700.5,1.1,18.7,28.2,243.0,8192.0,25.4
2021-06-17 23:53:09,70000.0,97.41749999999999,700.0,1.5,18.7,28.2,240.0,8192.0,25.4
2021-06-17 23:53:10,70000.0,97.41,700.0,1.3,18.8,28.2,237.0,8192.0,25.4
2021-06-17 23:53:11.000001,70000.0,97.41,700.0,1.5,18.8,28.2,234.0,8192.0,25.5
2021-06-17 23:53:12,70000.0,97.41,699.5,1.5,18.8,28.2,231.0,8192.0,25.4
2021-06-17 23:53:13,70000.0,97.39000000000001,700.5,1.0,18.7,28.2,229.0,8192.0,25.4
2021-06-17 23:53:13.999999,70000.0,97.41749999999999,698.5,1.6,19.15,28.2,226.0,8192.0,25.4
2021-06-17 23:53:15,70000.0,97.4,700.0,1.6,19.05,28.2,224.0,8192.0,25.4
2021-06-17 23:53:16,70000.0,97.4,700.5,1.3,19.15,28.2,221.0,8192.0,25.4
2021-06-17 23:53:16.999999,70000.0,97.4075,700.5,1.3,19.15,28.2,219.0,8192.0,25.4
2021-06-17 23:53:18,70000.0,97.4075,700.0,1.6,19.15,28.1,217.0,8192.0,25.4
2021-06-17 23:53:19,70000.0,97.41749999999999,699.5,1.3,19.3,28.1,215.0,8192.0,25.4
2021-06-17 23:53:20,70000.0,97.41749999999999,699.5,1.6,19.3,28.1,213.0,8192.0,25.4
2021-06-17 23:53:21,70000.0,97.41749999999999,700.5,1.5,19.3,28.1,211.0,8192.0,25.4
2021-06-17 23:53:22,70000.0,97.41749999999999,700.0,1.0,19.3,28.1,209.0,8192.0,25.4
2021-06-17 23:53:23,70000.0,97.41749999999999,699.5,1.5,19.15,28.1,208.0,8192.0,25.4
2021-06-17 23:53:24,70000.0,97.4325,700.0,1.4,19.15,28.1,206.0,8192.0,25.4
2021-06-17 23:53:25,70000.0,97.44,701.0,1.3,19.3,28.1,204.0,8192.0,25.4
2021-06-17 23:53:26,70000.0,97.425,700.5,1.5,19.3,28.1,203.0,8192.0,25.4
2021-06-17 23:53:27.000001,70000.0,97.4325,699.5,1.1,19.4,28.1,201.0,8192.0,25.4
2021-06-17 23:53:28,70000.0,97.41749999999999,699.5,1.3,19.4,28.1,200.0,8192.0,25.3
2021-06-17 23:53:29,70000.0,97.41749999999999,700.5,1.5,19.3,28.1,198.0,8192.0,25.3
2021-06-17 23:53:30.000001,70000.0,97.41,700.0,1.5,19.3,28.1,197.0,8192.0,25.3
2021-06-17 23:53:31,70000.0,97.41749999999999,699.0,1.0,19.4,28.1,196.0,8192.0,25.3
2021-06-17 23:53:32,70000.0,97.4325,700.0,1.6,19.3,28.1,194.0,8192.0,25.3
2021-06-17 23:53:32.999999,70000.0,97.4325,700.5,1.3,19.15,28.1,194.0,8192.0,25.3
2021-06-17 23:53:34,70000.0,97.44,700.0,1.3,19.55,28.1,192.0,8192.0,25.3
2021-06-17 23:53:35,70000.0,97.4325,700.0,1.3,19.3,28.1,191.0,8192.0,25.3
2021-06-17 23:53:36,70000.0,97.425,700.0,1.1,19.3,28.1,190.0,8192.0,25.3
2021-06-17 23:53:37,70000.0,97.4325,700.5,1.3,18.95,28.1,189.0,8192.0,25.3
2021-06-17 23:53:38,70000.0,97.4325,701.0,1.5,18.8,28.0,189.0,8192.0,25.3
2021-06-17 23:53:39,70000.0,97.42499999999998,699.5,1.1,19.05,28.0,188.0,8192.0,25.2
2021-06-17 23:53:40,70000.0,97.41749999999999,699.5,0.9,19.15,28.0,187.0,8192.0,25.2
2021-06-17 23:53:41,70000.0,97.4075,700.0,1.4,19.15,28.0,186.0,8192.0,25.2
2021-06-17 23:53:42,70000.0,97.425,700.5,1.3,19.05,28.0,185.0,8192.0,25.2
2021-06-17 23:53:43.000001,70000.0,97.4075,699.5,1.5,19.3,28.0,184.0,8192.0,25.2
2021-06-17 23:53:44,70000.0,97.41499999999999,700.0,1.3,19.05,28.0,183.0,8192.0,25.2
2021-06-17 23:53:45,70000.0,97.4075,692.5,1.3,20.35,28.0,183.0,8192.0,25.2
2021-06-17 23:53:46.000001,71000.0,97.425,694.0,1.6,22.75,28.0,182.0,8192.0,25.2
2021-06-17 23:53:47,72000.0,97.41499999999999,707.0,1.3,21.8,28.0,181.0,8192.0,25.2
2021-06-17 23:53:48,71000.0,97.41749999999999,708.0,1.0,18.95,28.0,181.0,8192.0,25.2
2021-06-17 23:53:48.999999,70000.0,97.425,701.5,1.3,18.8,28.0,180.0,8192.0,25.2
2021-06-17 23:53:50,69000.0,97.41749999999999,699.0,1.3,19.05,28.0,179.0,8192.0,25.2
2021-06-17 23:53:51,69000.0,97.41749999999999,698.5,1.3,19.15,28.0,179.0,8192.0,25.2
2021-06-17 23:53:51.999999,70000.0,97.425,699.5,1.5,19.15,28.0,178.0,8192.0,25.1
2021-06-17 23:53:53,70000.0,97.425,700.5,1.1,18.95,28.0,178.0,8192.0,25.1
2021-06-17 23:53:54,70000.0,97.41749999999999,699.5,1.3,19.05,28.0,177.0,8192.0,25.1
2021-06-17 23:53:55,70000.0,97.41749999999999,700.0,1.3,19.05,28.0,177.0,8192.0,25.1
2021-06-17 23:53:56,70000.0,97.4325,699.5,1.3,19.3,27.9,176.0,8192.0,25.1
2021-06-17 23:53:57,70000.0,97.41499999999999,701.0,1.0,19.05,27.9,176.0,8192.0,25.1
2021-06-17 23:53:58,70000.0,97.41749999999999,700.0,1.3,19.05,27.9,175.0,8192.0,25.1
2021-06-17 23:53:59,70000.0,97.41749999999999,699.5,1.0,19.15,27.9,175.0,8192.0,25.1
2021-06-17 23:54:00,70000.0,97.4,700.5,1.1,19.05,27.9,174.0,8192.0,25.1
2021-06-17 23:54:01,70000.0,97.41499999999999,699.5,1.6,19.4,27.9,174.0,8192.0,25.1
2021-06-17 23:54:02.000001,70000.0,97.4075,700.5,1.1,19.3,27.9,174.0,8192.0,25.1
2021-06-17 23:54:03,70000.0,97.4,700.0,1.5,19.4,27.9,173.0,8192.0,25.1
2021-06-17 23:54:04,70000.0,97.4075,700.0,1.3,19.4,27.9,173.0,8192.0,25.1
2021-06-17 23:54:05.000001,70000.0,97.41499999999999,700.0,1.3,19.3,27.9,173.0,8192.0,25.0
2021-06-17 23:54:06,70000.0,97.425,700.5,1.1,19.3,27.9,172.0,8192.0,25.0
2021-06-17 23:54:07,70000.0,97.4325,699.5,1.4,19.4,27.9,172.0,8192.0,25.0
2021-06-17 23:54:07.999999,70000.0,97.41749999999999,700.0,1.5,19.3,27.9,171.0,8192.0,25.0
2021-06-17 23:54:09,70000.0,97.41749999999999,700.0,1.4,19.3,27.9,171.0,8192.0,25.0
2021-06-17 23:54:10,70000.0,97.4325,699.5,1.4,19.55,27.9,171.0,8192.0,25.0
2021-06-17 23:54:11,70000.0,97.4075,701.0,1.0,19.4,27.9,171.0,8192.0,25.0
2021-06-17 23:54:12,70000.0,97.41749999999999,699.5,1.5,19.3,27.8,171.0,8192.0,25.0
2021-06-17 23:54:13,70000.0,97.41499999999999,700.5,1.5,19.15,27.8,170.0,8192.0,25.0
2021-06-17 23:54:14,70000.0,97.41,699.5,1.0,19.05,27.8,170.0,8192.0,25.0
2021-06-17 23:54:15,70000.0,97.425,700.0,1.3,19.15,27.8,170.0,8192.0,25.0
2021-06-17 23:54:16,70000.0,97.42250000000001,699.0,1.3,19.3,27.8,169.0,8192.0,25.0
2021-06-17 23:54:17,70000.0,97.425,700.0,1.3,19.3,27.8,169.0,8192.0,25.0
2021-06-17 23:54:18.000001,70000.0,97.41,700.5,1.3,19.3,27.8,169.0,8192.0,24.9
2021-06-17 23:54:19,70000.0,97.41,699.5,1.3,19.4,27.8,169.0,8192.0,24.9
2021-06-17 23:54:20,70000.0,97.4,700.0,1.0,19.4,27.8,169.0,8192.0,24.9
2021-06-17 23:54:21.000001,70000.0,97.41749999999999,700.0,1.3,19.3,27.8,168.0,8192.0,24.9
2021-06-17 23:54:22,70000.0,97.41499999999999,701.0,1.3,19.05,27.8,168.0,8192.0,24.9
2021-06-17 23:54:23,70000.0,97.4075,700.5,1.0,19.05,27.8,168.0,8192.0,24.9
2021-06-17 23:54:23.999999,70000.0,97.425,700.5,1.3,19.05,27.8,168.0,8192.0,24.9
2021-06-17 23:54:25,70000.0,97.41499999999999,699.5,1.1,19.05,27.8,167.0,8192.0,24.9
2021-06-17 23:54:26,70000.0,97.41499999999999,700.5,0.9,19.3,27.8,167.0,8192.0,24.9
2021-06-17 23:54:26.999999,70000.0,97.4325,700.0,1.3,19.05,27.8,167.0,8192.0,24.9
2021-06-17 23:54:28,70000.0,97.41749999999999,699.5,1.3,19.3,27.8,167.0,8192.0,24.9
2021-06-17 23:54:29,70000.0,97.425,700.5,0.9,19.05,27.8,166.0,8192.0,24.9
2021-06-17 23:54:30,70000.0,97.41749999999999,699.5,1.4,19.05,27.7,166.0,8192.0,24.9
2021-06-17 23:54:31,70000.0,97.41499999999999,700.0,1.3,19.3,27.7,166.0,8192.0,24.9
2021-06-17 23:54:32,70000.0,97.41499999999999,701.0,1.1,19.05,27.7,166.0,8192.0,24.9
2021-06-17 23:54:33,70000.0,97.425,700.5,1.3,19.15,27.7,166.0,8192.0,24.9
2021-06-17 23:54:34,70000.0,97.42250000000001,696.5,1.3,19.55,27.7,166.0,8192.0,24.9
2021-06-17 23:54:35,70000.0,97.4325,692.0,1.4,22.35,27.7,166.0,8192.0,24.8
2021-06-17 23:54:36,71000.0,97.4325,701.5,1.3,23.2,27.7,166.0,8192.0,24.8
2021-06-17 23:54:37.000001,72000.0,97.41499999999999,708.5,1.3,19.4,27.7,166.0,8192.0,24.8
2021-06-17 23:54:38,72000.0,97.41,704.0,0.8,18.1,27.7,166.0,8192.0,24.8
2021-06-17 23:54:39,70000.0,97.425,698.5,1.4,18.7,27.7,165.0,8192.0,24.8
2021-06-17 23:54:39.999999,69000.0,97.41499999999999,699.5,1.3,18.95,27.7,165.0,8192.0,24.8
2021-06-17 23:54:41,70000.0,97.41499999999999,699.5,1.1,19.15,27.7,165.0,8192.0,24.8
2021-06-17 23:54:42,70000.0,97.4075,700.0,1.5,19.15,27.7,165.0,8192.0,24.8
2021-06-17 23:54:42.999999,70000.0,97.41499999999999,699.5,1.0,19.05,27.7,165.0,8192.0,24.8
2021-06-17 23:54:44,70000.0,97.4075,699.0,1.1,19.3,27.6,165.0,8192.0,24.8
2021-06-17 23:54:45,70000.0,97.41,699.5,1.4,19.4,27.6,165.0,8192.0,24.8
2021-06-17 23:54:46,70000.0,97.41499999999999,700.0,1.1,19.4,27.6,164.0,8192.0,24.8
2021-06-17 23:54:47,70000.0,97.4075,701.0,1.0,19.3,27.6,164.0,8192.0,24.8
2021-06-17 23:54:48,70000.0,97.41749999999999,700.5,1.4,19.4,27.6,164.0,8192.0,24.8
2021-06-17 23:54:49,70000.0,97.4075,700.0,1.3,19.15,27.6,164.0,8192.0,24.8
2021-06-17 23:54:50,70000.0,97.41,700.0,1.1,19.3,27.6,164.0,8192.0,24.8
2021-06-17 23:54:51,70000.0,97.4075,699.5,1.3,19.4,27.6,164.0,8192.0,24.8
2021-06-17 23:54:52,70000.0,97.4075,699.0,0.9,19.4,27.6,164.0,8192.0,24.8
2021-06-17 23:54:53.000001,70000.0,97.4,700.0,1.5,19.15,27.6,164.0,8192.0,24.8
2021-06-17 23:54:54,70000.0,97.4075,699.5,1.5,19.15,27.6,163.0,8192.0,24.8
2021-06-17 23:54:55,70000.0,97.425,700.5,1.1,19.3,27.6,164.0,8192.0,24.7
2021-06-17 23:54:56.000001,70000.0,97.41749999999999,701.0,1.0,19.3,27.6,163.0,8192.0,24.7
2021-06-17 23:54:57,70000.0,97.41749999999999,699.0,1.3,19.3,27.6,163.0,8192.0,24.7
2021-06-17 23:54:58,70000.0,97.41749999999999,699.5,1.1,19.4,27.6,163.0,8192.0,24.7
2021-06-17 23:54:58.999999,70000.0,97.41749999999999,700.5,1.4,19.3,27.6,163.0,8192.0,24.7
2021-06-17 23:55:00,70000.0,97.41499999999999,700.0,1.6,19.3,27.5,163.0,8192.0,24.7
2021-06-17 23:55:01,70000.0,97.41499999999999,700.5,1.1,19.15,27.5,163.0,8192.0,24.7
2021-06-17 23:55:01.999999,70000.0,97.425,699.5,1.3,19.05,27.5,163.0,8192.0,24.7
2021-06-17 23:55:03,70000.0,97.41749999999999,700.5,1.3,19.05,27.5,163.0,8192.0,24.7
2021-06-17 23:55:04,70000.0,97.425,700.5,1.1,19.3,27.5,162.0,8192.0,24.7
2021-06-17 23:55:05,70000.0,97.41749999999999,699.5,0.9,19.15,27.5,162.0,8192.0,24.7
2021-06-17 23:55:06,70000.0,97.425,699.0,1.3,19.15,27.5,162.0,8192.0,24.7
2021-06-17 23:55:07,70000.0,97.4,700.5,0.9,19.05,27.5,162.0,8192.0,24.7
2021-06-17 23:55:08,70000.0,97.4075,700.0,1.3,19.15,27.5,162.0,8192.0,24.7
2021-06-17 23:55:09,70000.0,97.4075,700.0,1.4,19.15,27.5,162.0,8192.0,24.7
2021-06-17 23:55:10,70000.0,97.4,700.0,0.9,19.15,27.5,162.0,8192.0,24.7
2021-06-17 23:55:11,70000.0,97.4,700.0,1.3,19.15,27.5,162.0,8192.0,24.7
2021-06-17 23:55:12.000001,70000.0,97.4075,700.5,1.3,19.15,27.5,162.0,8192.0,24.6
2021-06-17 23:55:13,70000.0,97.4,700.0,1.1,19.3,27.5,161.0,8192.0,24.6
2021-06-17 23:55:14,70000.0,97.41499999999999,699.5,1.1,19.3,27.5,161.0,8192.0,24.6
2021-06-17 23:55:14.999999,70000.0,97.4075,699.0,1.1,19.15,27.5,161.0,8192.0,24.6
2021-06-17 23:55:16,70000.0,97.4075,700.0,1.3,19.05,27.4,161.0,8192.0,24.6
2021-06-17 23:55:17,70000.0,97.4325,700.0,1.4,19.15,27.4,161.0,8192.0,24.6
2021-06-17 23:55:17.999999,70000.0,97.41,700.5,1.3,19.15,27.4,161.0,8192.0,24.6
2021-06-17 23:55:19,70000.0,97.41499999999999,700.5,0.9,19.05,27.4,161.0,8192.0,24.6
2021-06-17 23:55:20,70000.0,97.41749999999999,700.5,1.3,19.05,27.4,161.0,8192.0,24.6
2021-06-17 23:55:21,70000.0,97.41499999999999,700.0,1.3,19.15,27.4,161.0,8192.0,24.6
2021-06-17 23:55:22,70000.0,97.425,699.0,1.1,19.4,27.4,161.0,8192.0,24.6
2021-06-17 23:55:23,70000.0,97.42250000000001,700.0,1.3,19.3,27.4,160.0,8192.0,24.6
2021-06-17 23:55:24,70000.0,97.4075,697.5,1.3,19.4,27.4,160.0,8192.0,24.6
2021-06-17 23:55:25,70000.0,97.41499999999999,693.5,1.5,22.15,27.4,160.0,8192.0,24.6
2021-06-17 23:55:26,71000.0,97.41749999999999,697.0,1.1,23.3,27.4,160.0,8192.0,24.6
2021-06-17 23:55:27,71000.0,97.41,684.0,1.4,24.05,27.4,160.0,16385.0,24.6
2021-06-17 23:55:28.000001,75000.0,97.3125,899.0,1.1,167.5,27.4,161.0,16385.0,24.5
2021-06-17 23:55:29,123000.0,97.25,1102.5,3.8,212.55,27.4,166.0,16385.0,24.5
2021-06-17 23:55:30,147000.0,97.14250000000001,1207.5,10.2,233.65,27.4,181.0,16385.0,24.5
2021-06-17 23:55:31.000001,172000.0,97.03,1328.0,24.5,251.15,27.4,203.0,16385.0,24.5
2021-06-17 23:55:32,189000.0,96.89000000000001,1393.5,24.5,266.05,27.3,223.0,16385.0,24.4
2021-06-17 23:55:33,180000.0,96.65,1520.0,50.9,315.55,27.3,243.0,16385.0,24.4
2021-06-17 23:55:33.999999,172000.0,96.14000000000001,1674.5,85.6,383.7,27.1,265.0,16897.0,24.3
2021-06-17 23:55:35,170000.0,95.8925,1793.5,75.7,376.4,27.0,292.0,16897.0,24.2
2021-06-17 23:55:36,168000.0,96.3425,1943.0,46.1,34.8,26.9,335.0,16897.0,24.1
2021-06-17 23:55:36.999999,118000.0,96.72749999999999,1439.5,47.8,108.2,26.7,339.0,16898.0,24.0
2021-06-17 23:55:38,148000.0,96.79750000000001,1509.5,29.6,37.4,26.5,346.0,16898.0,23.8
2021-06-17 23:55:39,152000.0,96.86000000000001,1565.0,23.8,50.05,26.3,348.0,16898.0,23.7
2021-06-17 23:55:40,150000.0,96.9075,1463.5,22.5,101.65,26.0,347.0,16898.0,23.5
2021-06-17 23:55:41,134000.0,96.915,1433.0,26.3,244.2,25.9,346.0,16898.0,23.4
2021-06-17 23:55:42,146000.0,96.675,1539.5,44.2,261.95,25.8,349.0,16898.0,23.3
2021-06-17 23:55:43,135000.0,96.5,1548.0,57.7,197.4,25.7,360.0,16898.0,23.3
2021-06-17 23:55:44.000001,140000.0,96.43,1532.0,62.5,184.05,25.7,372.0,16898.0,23.3
2021-06-17 23:55:45,160000.0,96.6575,1478.0,40.3,0.0,25.6,381.0,16898.0,23.2
2021-06-17 23:55:46,158000.0,96.91499999999999,1422.0,18.3,0.0,25.6,383.0,16898.0,23.2
2021-06-17 23:55:47.000001,182000.0,97.01,1605.5,18.8,297.9,25.5,377.0,16898.0,23.1
2021-06-17 23:55:48,189000.0,96.7225,1741.0,23.3,0.0,25.4,375.0,16897.0,23.1
2021-06-17 23:55:49,172000.0,96.8,1917.0,11.0,0.0,25.4,375.0,16897.0,23.1
2021-06-17 23:55:49.999999,172000.0,96.875,1960.5,8.3,0.0,25.4,367.0,16897.0,23.0
2021-06-17 23:55:51,179000.0,96.8375,2016.0,5.7,0.0,25.3,356.0,16897.0,23.0
2021-06-17 23:55:52,167000.0,96.88250000000001,1758.5,7.7,0.0,25.3,345.0,16898.0,23.0
2021-06-17 23:55:52.999999,183000.0,96.9125,1971.5,3.1,0.0,25.3,332.0,16898.0,22.9
2021-06-17 23:55:54,180000.0,96.9125,1849.5,3.6,0.0,25.3,318.0,16898.0,22.9
2021-06-17 23:55:55,163000.0,97.035,1454.5,7.2,0.0,25.3,305.0,16899.0,22.9
2021-06-17 23:55:56,164000.0,97.0325,1454.0,4.5,13.5,25.3,293.0,16899.0,22.9
2021-06-17 23:55:57,166000.0,97.02250000000001,1594.0,4.3,38.25,25.3,282.0,16899.0,23.0
2021-06-17 23:55:58,163000.0,97.0,1592.5,7.3,51.85,25.4,273.0,16899.0,23.0
2021-06-17 23:55:59,157000.0,96.985,1679.5,7.3,0.0,25.4,268.0,16899.0,23.0
2021-06-17 23:56:00,161000.0,97.01750000000001,1594.0,5.3,0.0,25.4,262.0,16899.0,23.0
2021-06-17 23:56:01,164000.0,97.0325,1569.0,3.1,0.0,25.4,255.0,16899.0,23.0
2021-06-17 23:56:02,170000.0,97.05,1498.5,3.8,33.5,25.4,245.0,16899.0,23.0
2021-06-17 23:56:03.000001,149000.0,97.03999999999999,1602.5,8.5,118.1,25.4,239.0,16899.0,23.0
2021-06-17 23:56:04,145000.0,97.00999999999999,1334.0,19.9,93.75,25.4,239.0,16899.0,23.0
2021-06-17 23:56:05,138000.0,97.02250000000001,1342.5,20.3,267.25,25.4,245.0,16899.0,23.0
2021-06-17 23:56:06.000001,185000.0,96.8275,1917.0,31.5,0.0,25.4,252.0,16898.0,23.0
2021-06-17 23:56:07,167000.0,96.6325,1835.0,35.9,279.35,25.4,267.0,16898.0,23.1
2021-06-17 23:56:08,121000.0,96.1575,1848.5,75.6,377.9,25.4,280.0,16898.0,23.1
2021-06-17 23:56:08.999999,159000.0,95.52250000000001,1782.5,118.5,357.7,25.4,300.0,16898.0,23.1
2021-06-17 23:56:10,127000.0,95.12,1897.0,124.0,314.0,25.4,327.0,16898.0,23.1
2021-06-17 23:56:11,146000.0,95.22,1687.0,118.8,184.65,25.4,347.0,16898.0,23.1
2021-06-17 23:56:12,120000.0,96.3075,1334.0,83.8,138.7,25.3,360.0,16899.0,23.1
2021-06-17 23:56:13,145000.0,96.61749999999999,1441.0,54.8,63.8,25.3,366.0,16899.0,23.1
2021-06-17 23:56:14,153000.0,96.8375,1376.0,34.7,48.3,25.2,369.0,16899.0,23.0
2021-06-17 23:56:15,175000.0,96.9525,1586.0,31.6,327.4,25.1,367.0,16899.0,22.9
2021-06-17 23:56:16,153000.0,96.47,1827.5,52.6,430.1,25.0,368.0,16898.0,22.9
2021-06-17 23:56:17,125000.0,95.78,1936.5,103.7,340.75,25.0,379.0,16898.0,22.8
2021-06-17 23:56:18,170000.0,95.94,1436.5,74.1,0.0,25.1,398.0,16899.0,22.8
2021-06-17 23:56:19.000001,164000.0,96.7,1624.0,27.8,0.0,25.1,403.0,16899.0,22.9
2021-06-17 23:56:20,164000.0,96.9375,1566.0,15.8,0.0,25.1,398.0,16899.0,22.9
2021-06-17 23:56:21,154000.0,96.9825,1579.5,16.1,185.1,25.1,387.0,16899.0,22.9
2021-06-17 23:56:22.000001,188000.0,96.76,1614.0,38.9,334.25,25.1,379.0,16899.0,22.8
2021-06-17 23:56:23,174000.0,96.50999999999999,1576.5,66.4,322.05,25.1,383.0,16899.0,22.9
2021-06-17 23:56:24,161000.0,96.5475,1513.0,51.3,44.05,25.1,394.0,16899.0,22.9
2021-06-17 23:56:24.999999,157000.0,96.8775,1258.5,29.3,0.0,25.2,400.0,16898.0,23.0
2021-06-17 23:56:26,190000.0,96.88999999999999,1522.5,30.5,0.0,25.2,395.0,16898.0,23.0
2021-06-17 23:56:27,145000.0,96.955,1477.0,24.5,282.4,25.2,394.0,16385.0,23.1
2021-06-17 23:56:27.999999,162000.0,97.0325,979.0,19.4,0.0,25.2,392.0,16385.0,23.1
2021-06-17 23:56:29,139000.0,97.25750000000001,626.0,12.7,14.8,25.3,387.0,16385.0,23.1
2021-06-17 23:56:30,99000.0,97.3125,659.5,8.2,37.3,25.3,379.0,16385.0,23.1
2021-06-17 23:56:31,71000.0,97.33500000000001,708.0,6.1,26.15,25.3,373.0,16385.0,23.1
2021-06-17 23:56:32,74000.0,97.35000000000001,700.0,5.1,35.25,25.4,367.0,16385.0,23.2
2021-06-17 23:56:33,72000.0,97.3575,696.5,4.6,36.1,25.5,363.0,16385.0,23.3
